system:index,baseline_year,city,delta_LST,delta_max_LST,delta_top10_LST,final_year,max_LST_2000,max_LST_2020,mean_LST_2000,mean_LST_2020,n_images_2000,n_images_2020,n_pixels,sensor_2000,sensor_2020,top10_LST_2000,top10_LST_2020,transition,transition_area_pct,transition_code,.geo,error
0000000000000000003c_12,2000.0,Naples,2.2157237356033193,0.3356839425383668,0.0261431090145265,2020.0,305.44998081449523,305.7856647570336,300.874582745533,303.09030648113634,10.0,15.0,731.0,L5,L8,305.44998081449523,305.47612392350976,bare→bare,0.4190768842694246,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_0,2000.0,Zurich,2.1163933999209235,3.565858612135685,3.565858612135685,2020.0,299.6708939735754,303.2367525857111,296.9514961204222,299.0678895203431,6.0,9.0,1410.0,L5,L8,299.6708939735754,303.2367525857111,veg→imp,0.9318432652845426,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_1,2000.0,Zurich,4.164225611430595,5.927443260555208,5.927443260555208,2020.0,300.851162880555,306.77860614111023,297.14755573960883,301.31178135103943,6.0,9.0,112.0,L5,L8,300.851162880555,306.77860614111023,veg→crop,0.0740187558240204,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_2,2000.0,Zurich,3.659416501598173,3.911873666398094,3.911873666398094,2020.0,297.67061261498833,301.5824862813864,294.91577691577413,298.5751934173723,6.0,9.0,16.0,L5,L8,297.67061261498833,301.5824862813864,veg→wat,0.01057410797486,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_3,2000.0,Zurich,3.978632007954389,4.894962599884877,4.894962599884877,2020.0,301.74047266187887,306.63543526176375,297.61835930855074,301.5969913165051,6.0,9.0,229.0,L5,L8,301.74047266187887,306.63543526176375,crop→imp,0.1513419203901846,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_4,2000.0,Zurich,3.275855474300102,3.5200781807844237,3.5200781807844237,2020.0,301.6337007442473,305.1537789250317,297.19093181940053,300.46678729370063,6.0,9.0,263.0,L5,L8,301.6337007442473,305.1537789250317,crop→veg,0.1738118998367622,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_5,2000.0,Zurich,2.384986237245585,3.3279583884961426,3.3279583884961426,2020.0,300.72519364929406,304.0531520377902,298.04990866768804,300.4348949049336,6.0,9.0,1037.0,L5,L8,300.72519364929406,304.0531520377902,wat→imp,0.6853343731206175,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_6,2000.0,Zurich,3.261106897080822,4.791299693191377,4.791299693191377,2020.0,298.18248837375666,302.97378806694803,296.62074533354973,299.88185223063056,6.0,9.0,5.0,L5,L8,298.18248837375666,302.97378806694803,wat→veg,0.0033044087421437,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_7,2000.0,Zurich,0.900633539868295,2.802803598290211,2.802803598290211,2020.0,301.66859483110073,304.47139842939094,299.0696151122901,299.9702486521584,6.0,9.0,3.0,L5,L8,301.66859483110073,304.47139842939094,bare→imp,0.0019826452452862,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_8,2000.0,Zurich,2.3979917353738074,3.6219617281045657,3.6219617281045657,2020.0,302.00596718612024,305.6279289142248,299.1295739915938,301.5275657269676,6.0,9.0,128877.0,L5,L8,302.00596718612024,305.6279289142248,imp→imp,85.17245709225249,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_9,2000.0,Zurich,2.175225105247194,3.910830140408052,3.910830140408052,2020.0,296.69886320155257,300.6096933419606,294.00505244984174,296.18027755508894,6.0,9.0,11691.0,L5,L8,296.69886320155257,300.6096933419606,veg→veg,7.726368520880558,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_10,2000.0,Zurich,4.309184632929657,5.310923974402158,5.310923974402158,2020.0,301.465137793549,306.77606176795115,297.122321591224,301.4315062241537,6.0,9.0,749.0,L5,L8,301.465137793549,306.77606176795115,crop→crop,0.4950004295731365,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003d_11,2000.0,Zurich,1.820681657160435,3.536940730185961,3.536940730185961,2020.0,294.7909177098831,298.32785844006906,292.4961832912045,294.3168649483649,6.0,9.0,6921.0,L5,L8,294.7909177098831,298.32785844006906,wat→wat,4.5739625808754045,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_0,2000.0,Geneva,2.3770058179503053,3.574027283123087,3.574027283123087,2020.0,300.46900961849764,304.0430369016207,300.46900961849764,302.84601543644794,6.0,5.0,631.0,L5,L8,300.46900961849764,304.0430369016207,veg→imp,2.2277140335392764,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_1,2000.0,Geneva,4.75242355993754,4.794927811342802,4.794927811342802,2020.0,293.16399484525385,297.95892265659666,293.16399484525385,297.9164184051914,6.0,5.0,28.0,L5,L8,293.16399484525385,297.95892265659666,veg→wat,0.0988526037069726,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_2,2000.0,Geneva,5.78323126101327,5.78323126101327,5.78323126101327,2020.0,295.1650849476071,300.9483162086204,295.1650849476071,300.9483162086204,6.0,5.0,12.0,L5,L8,295.1650849476071,300.9483162086204,crop→veg,0.0423654015887025,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_3,2000.0,Geneva,3.224067852663154,4.257309735983085,4.257309735983085,2020.0,296.3662117161223,300.62352145210536,296.3662117161223,299.59027956878543,6.0,5.0,1090.0,L5,L8,296.3662117161223,300.62352145210536,wat→imp,3.848190644307149,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_4,2000.0,Geneva,3.2598586572896124,3.3301429759449093,3.3301429759449093,2020.0,294.1214514809881,297.45159445693304,294.1214514809881,297.38131013827774,6.0,5.0,5.0,L5,L8,294.1214514809881,297.45159445693304,wat→veg,0.0176522506619594,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_5,2000.0,Geneva,3.500660750569807,3.622639665940426,3.622639665940426,2020.0,297.8520156741301,301.4746553400705,297.8520156741301,301.3526764246999,6.0,5.0,8.0,L5,L8,297.8520156741301,301.4746553400705,bare→imp,0.028243601059135,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_6,2000.0,Geneva,5.326465448795432,5.326465448795432,5.326465448795432,2020.0,292.7188203619029,298.0452858106983,292.7188203619029,298.0452858106983,6.0,5.0,2.0,L5,L8,292.7188203619029,298.0452858106983,bare→veg,0.0070609002647837,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_7,2000.0,Geneva,4.9171539129982875,4.9171539129982875,4.9171539129982875,2020.0,292.65284667489425,297.57000058789254,292.65284667489425,297.57000058789254,6.0,5.0,18.0,L5,L8,292.65284667489425,297.57000058789254,bare→wat,0.0635481023830538,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_8,2000.0,Geneva,2.8932716505781286,3.944013168176468,3.944013168176468,2020.0,301.5680570702283,305.51207023840476,301.5680570702283,304.4613287208064,6.0,5.0,22794.0,L5,L8,301.5680570702283,305.51207023840476,imp→imp,80.47308031774051,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_9,2000.0,Geneva,3.6254874585440007,4.273929605249123,4.273929605249123,2020.0,294.9204487323059,299.194378337555,294.9204487323059,298.5459361908499,6.0,5.0,81.0,L5,L8,294.9204487323059,299.194378337555,veg→veg,0.2859664607237422,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000003e_10,2000.0,Geneva,4.01590761377031,5.125631017210424,5.125631017210424,2020.0,291.42999602680675,296.55562704401717,291.42999602680675,295.44590364057706,6.0,5.0,3656.0,L5,L8,291.42999602680675,296.55562704401717,wat→wat,12.907325684024713,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_0,2000.0,La Paz,3.25573740768732,6.89454762064463,6.89082828641574,2020.0,297.2311701180756,304.12571773872025,295.95949808271007,299.2152354903974,7.0,16.0,28171.0,L5,L8,297.2311701180756,304.12199840449136,veg→imp,1.2172005898698113,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_1,2000.0,La Paz,3.5215978292936825,7.384929465012078,7.382469376169922,2020.0,295.0745927956711,302.4595222606832,293.40932819043593,296.9309260197296,7.0,16.0,44.0,L5,L8,295.0745927956711,302.457062171841,veg→crop,0.0019011332914795,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_2,2000.0,La Paz,3.822525933734198,5.79760839896835,5.797558459408322,2020.0,292.6921941452437,298.48980254421207,292.3313973196454,296.1539232533796,7.0,16.0,7120.0,L5,L8,292.6921941452437,298.48975260465204,veg→wat,0.3076379326212437,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_3,2000.0,La Paz,5.615151059755533,6.75272840364255,6.747412135305012,2020.0,301.9828695947497,308.7355979983922,296.1114025377835,301.726553597539,7.0,16.0,178.0,L5,L8,301.9828695947497,308.7302817300547,veg→bare,0.007690948315531,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_4,2000.0,La Paz,5.5933754656334145,8.186265385481192,8.186265385481192,2020.0,295.69338069181924,303.87964607730044,293.6802177700501,299.2735932356835,7.0,16.0,24.0,L5,L8,295.69338069181924,303.87964607730044,crop→imp,0.0010369817953525,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_5,2000.0,La Paz,3.05460465808153,5.62567205882192,5.619896445773691,2020.0,297.7260857644457,303.35175782326763,294.2404796389264,297.2950842970079,7.0,16.0,24.0,L5,L8,297.7260857644457,303.3459822102194,crop→veg,0.0010369817953525,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_6,2000.0,La Paz,5.275784095124209,9.12025680928656,9.12025680928656,2020.0,290.6348334334477,299.75509024273424,290.5671527843052,295.84293687942943,7.0,16.0,18.0,L5,L8,290.6348334334477,299.75509024273424,wat→imp,0.0007777363465143801,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_7,2000.0,La Paz,9.170351693856446,11.798373797615284,11.798373797615284,2020.0,282.95042804247703,294.7488018400923,282.83101201343845,292.0013637072949,7.0,16.0,3230.0,L5,L8,282.95042804247703,294.7488018400923,wat→veg,0.1395604666245248,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_8,2000.0,La Paz,15.390815428004316,16.454356923249293,16.454356923249293,2020.0,275.03597391841765,291.49033084166695,275.0348490213934,290.42566444939774,7.0,16.0,5743.0,L5,L8,275.03597391841765,291.49033084166695,wat→bare,0.2481411021128936,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_9,2000.0,La Paz,3.9108077847182585,6.663318703709706,6.653868475144293,2020.0,302.59921765062643,309.26253635433613,298.2694031858038,302.18021097052207,7.0,16.0,1239.0,L5,L8,302.59921765062643,309.2530861257707,bare→imp,0.0535341851850731,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_10,2000.0,La Paz,5.714387218120692,10.998491653589838,10.940580275173602,2020.0,302.6028391897132,313.60133084330306,298.18241256476495,303.89679978288564,7.0,16.0,141.0,L5,L8,302.6028391897132,313.5434194648868,bare→veg,0.0060922680476959,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_11,2000.0,La Paz,10.607340446472335,12.41447201049209,12.41447201049209,2020.0,287.1758474012224,299.5903194117145,287.12647355722225,297.7338140036946,7.0,16.0,1356.0,L5,L8,287.1758474012224,299.5903194117145,bare→wat,0.0585894714374166,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_12,2000.0,La Paz,3.3472414167630973,7.1595738340248545,7.156485233036108,2020.0,299.10872583018823,306.2682996642131,297.65064852622737,300.99788994299047,7.0,16.0,97912.0,L5,L8,299.10872583018823,306.26521106322434,imp→imp,4.2305400644397775,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_13,2000.0,La Paz,2.830200103667835,4.364813428401931,4.364607651151687,2020.0,293.66605172040033,298.03086514880226,293.1447947439097,295.97499484757753,7.0,16.0,2116786.0,L5,L8,293.66605172040033,298.030659371552,veg→veg,91.4611894440438,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_14,2000.0,La Paz,3.3981100352012845,7.382163524021678,7.34691765061865,2020.0,296.100855560263,303.4830190842847,293.3064506802428,296.7045607154441,7.0,16.0,56.0,L5,L8,296.100855560263,303.4477732108817,crop→crop,0.0024196241891558,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_15,2000.0,La Paz,5.562964701961505,7.330045775953181,7.330045775953181,2020.0,279.5844347270111,286.9144805029643,279.4520117208102,285.0149764227717,7.0,16.0,19828.0,L5,L8,279.5844347270111,286.9144805029643,wat→wat,0.8567197932603962,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000044_16,2000.0,La Paz,9.885940378654311,11.504882467020252,11.502548005873903,2020.0,290.6735195989369,302.17840206595713,289.9125674254234,299.7985078040777,7.0,16.0,32539.0,L5,L8,290.6735195989369,302.1760676048108,bare→bare,1.4059312766239676,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_0,2000.0,Asuncion,0.1108394410491087,6.88254517997234,6.852585004103844,2020.0,308.89237118318374,315.7749163631561,308.1308095299466,308.2416489709957,5.0,19.0,4196.0,L5,L8,308.89237118318374,315.7449561872876,veg→imp,2.7825487244441205,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_1,2000.0,Asuncion,-0.918077985479556,6.551210020046881,6.530856051876469,2020.0,309.3441073061281,315.89531732617496,308.6928301141594,307.77475212867984,5.0,19.0,24.0,L5,L8,309.3441073061281,315.87496335800455,veg→crop,0.0159154359834744,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_2,2000.0,Asuncion,-1.8000938581130868,2.4906945361823887,2.4737429230868315,2020.0,307.385218933631,309.8759134698134,306.1291676278094,304.3290737696963,5.0,19.0,483.0,L5,L8,307.385218933631,309.8589618567178,veg→wat,0.3202981491674238,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_3,2000.0,Asuncion,0.4250097827195986,4.419854958719952,4.404530883340897,2020.0,306.73973295123886,311.1595879099588,305.10596888969434,305.53097867241394,5.0,19.0,26.0,L5,L8,306.73973295123886,311.14426383457976,veg→bare,0.0172417223154306,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_4,2000.0,Asuncion,0.1179036603294321,6.230103768410174,6.202114294878925,2020.0,308.1049256405952,314.33502940900536,307.34979185090504,307.46769551123447,5.0,19.0,683.0,L5,L8,308.1049256405952,314.3070399354741,wat→imp,0.4529267823630443,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_5,2000.0,Asuncion,-1.334193616433765,5.313073173514567,5.290108424082916,2020.0,308.43784952778213,313.7509227012967,307.53153005657055,306.1973364401368,5.0,19.0,1584.0,L5,L8,308.43784952778213,313.72795795186505,wat→veg,1.0504187749093152,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_6,2000.0,Asuncion,-5.331999430917676,4.363446125046266,4.343383813525236,2020.0,311.5073473475364,315.87079347258265,311.33922222785236,306.0072227969347,5.0,19.0,4.0,L5,L8,311.5073473475364,315.8507311610616,wat→crop,0.0026525726639124,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_7,2000.0,Asuncion,0.0551238759994703,5.218623143898412,5.206228095763208,2020.0,306.8049620932809,312.0235852371793,305.749483658836,305.8046075348355,5.0,19.0,635.0,L5,L8,306.8049620932809,312.0111901890441,wat→bare,0.4210959103960954,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_8,2000.0,Asuncion,8.473764624048613,12.53705626765651,12.518772923222857,2020.0,306.85001395714943,319.38707022480594,305.6448985792779,314.1186632033265,5.0,19.0,5.0,L5,L8,306.85001395714943,319.3687868803723,bare→imp,0.0033157158298905,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_9,2000.0,Asuncion,1.9654100431671395,5.990640221292779,5.982925260900345,2020.0,306.4541975027989,312.44483772409166,305.69093897690817,307.6563490200753,5.0,19.0,13.0,L5,L8,306.4541975027989,312.4371227636992,bare→veg,0.0086208611577153,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_10,2000.0,Asuncion,,,,2020.0,,,,,5.0,19.0,1.0,L5,L8,,,bare→wat,0.0006631431659781029,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_11,2000.0,Asuncion,-0.8046416646295711,5.213821981627007,5.187447026766108,2020.0,310.90249526659943,316.11631724822644,310.2856193378566,309.480977673227,5.0,19.0,119890.0,L5,L8,310.90249526659943,316.08994229336554,imp→imp,79.50423416911477,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_12,2000.0,Asuncion,-1.8810688071487789,5.627445165276185,5.6043582201038475,2020.0,308.47705100696186,314.10449617223804,307.6827117612004,305.8016429540516,5.0,19.0,13782.0,L5,L8,308.47705100696186,314.0814092270657,veg→veg,9.139439113510216,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_13,2000.0,Asuncion,-0.5791400507422964,2.5204919163036266,2.5030667631792767,2020.0,305.39960789830195,307.9200998146056,304.50961830987626,303.93047825913396,5.0,19.0,9469.0,L5,L8,305.39960789830195,307.9026746614812,wat→wat,6.279302638646657,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000045_14,2000.0,Asuncion,-1.0873303589472698,2.21520104789181,2.21520104789181,2020.0,306.40046262987687,308.6156636777687,306.0628635860135,304.97553322706625,5.0,19.0,2.0,L5,L8,306.40046262987687,308.6156636777687,bare→bare,0.0013262863319562,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000018_0,2000.0,Hà Nội,8.862079833017276,7.294963912129788,7.289055110785,2020.0,302.9791509168869,310.2741148290167,298.86808045855895,307.7301602915762,13.0,21.0,213641.0,L5,L8,302.9791509168869,310.2682060276719,veg→imp,5.32198957379194,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000018_1,2000.0,Hà Nội,7.524945229586194,6.01449933371822,6.004694805721726,2020.0,302.78383208978556,308.7983314235038,298.73693652282174,306.26188175240793,13.0,21.0,35317.0,L5,L8,302.78383208978556,308.7885268955073,veg→crop,0.8797782531331061,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000018_2,2000.0,Hà Nội,5.11389495461583,2.7255426094580457,2.718720244539099,2020.0,303.7296511136834,306.45519372314146,299.5597764780349,304.67367143265074,13.0,21.0,40954.0,L5,L8,303.7296511136834,306.4483713582225,veg→wat,1.020200996087245,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000018_3,2000.0,Hà Nội,6.209357671837893,3.803134904223157,3.7994607254489665,2020.0,303.5297155470854,307.33285045130856,299.436386069768,305.6457437416059,13.0,21.0,339.0,L5,L8,303.5297155470854,307.32917627253437,veg→bare,0.0084447950792004,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
