system:index,LC_class,LC_percent,city,max_LST,mean_LST,mean_top10_LST,n_images,sensor,year,.geo
00000000000000000017_1,2,3.6335508383839774,Casablanca,316.68932212003483,312.76904552227273,316.68932212003483,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_2,3,15.780552450851864,Casablanca,320.96721686199044,316.2818507934749,320.96721686199044,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_3,4,0.6306272396404952,Casablanca,305.38732015810893,302.907837231003,305.38732015810893,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_4,5,0.3224203051221923,Casablanca,305.1514628336665,302.5115370236951,305.1514628336665,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_0,1,68.92611888908155,Budapest,312.2221844020419,306.97061413963354,312.2221844020419,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_1,2,20.2109165724228,Budapest,310.31580833814166,304.31380142950934,310.31580833814166,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_2,3,7.729532682327155,Budapest,314.4503707884596,307.88995604064615,314.4503707884596,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_3,4,3.1311190212986193,Budapest,300.23795370484373,297.45956759064995,300.23795370484373,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023_4,5,0.0023128348698621,Budapest,305.461489696104,301.9209250781758,305.461489696104,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_0,1,65.97037272345416,Seattle,304.9896867390498,301.12688324374744,304.9896867390498,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_1,2,4.837552480180985,Seattle,300.07944484345796,296.2996674389507,300.07944484345796,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_2,3,0.0139967013891502,Seattle,305.6795711698015,300.2103181857653,305.6795711698015,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_3,4,15.049352917988394,Seattle,295.52042325597796,292.6553241061774,295.52042325597796,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c_4,5,14.128725176987311,Seattle,288.57243760822814,287.2813874566048,288.57243760822814,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_0,1,78.82911909112315,Vancouver,306.45045449658573,304.24737363566254,306.45045449658573,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_1,2,5.994087602735634,Vancouver,299.89194768553466,297.769615881785,299.89194768553466,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_2,3,0.0184916300625706,Vancouver,305.0199146958786,301.3764291327686,305.0199146958786,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_3,4,2.1650030832874823,Vancouver,299.56212762254484,297.7383055108948,299.56212762254484,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d_4,5,12.993298592791168,Vancouver,291.47501408856874,289.8556137476403,291.47501408856874,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_0,1,54.42478598234853,Boston,307.4852607266722,304.91853009150464,307.4852607266722,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_1,2,6.2098343838042664,Boston,303.9509504515347,301.96594329749416,303.9509504515347,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_2,3,0.3997783857881727,Boston,303.3212372592211,301.19759343891644,303.3212372592211,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_3,4,4.558971963776969,Boston,298.6756383607605,297.2020240265065,298.6756383607605,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_4,5,34.40662928428206,Boston,292.60636052257536,291.245709004704,292.60636052257536,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_0,1,73.05056328417699,Houston,320.5470093303153,315.58010053435794,320.54400862204017,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_1,2,22.318193371430585,Houston,315.8977673499269,311.2978966878266,315.89481949006586,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_2,3,0.2369580248578959,Houston,317.26374472046115,312.9308670210156,317.26068746624844,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_3,4,3.747949725459699,Houston,309.27721926088674,306.3286260214081,309.2769351016495,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_4,5,0.6463355940748181,Houston,308.1400538098887,305.92005702795456,308.1400538098887,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_0,1,68.6662456351729,Dallas,319.6068211718703,316.57755361944413,319.59673511368567,16,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_1,2,19.356450725243977,Dallas,315.5040238041315,312.339045642869,315.4672886274691,16,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_2,3,0.9592458735250148,Dallas,320.3707267810032,315.86099470093455,320.2714402719191,16,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_3,4,11.016294564605662,Dallas,306.2620160185409,304.5558851536974,306.25888557403937,16,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032_4,5,0.0017632014524608,Dallas,314.8104301107991,312.1530254668572,314.8104301107991,16,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_0,1,88.0824535081927,Atlanta,308.3192528252822,305.75594778577073,308.3192528252822,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_1,2,11.273323496042073,Atlanta,304.1740344978862,302.46330654157225,304.1740344978862,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_2,3,0.0832869344401884,Atlanta,308.8647576526685,306.0909206244892,308.8647576526685,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_3,4,0.5575447708936446,Atlanta,305.0118855927996,303.2253070868773,305.0118855927996,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033_4,5,0.0033912904313925,Atlanta,309.41933087928,304.5689688633636,309.41933087928,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_0,1,84.44057960749902,Philadelphia,307.41710932899014,307.41710932899014,307.41710932899014,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_1,2,8.42339730625742,Philadelphia,302.30838662746413,302.30838662746413,302.30838662746413,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_2,3,1.3401177032244695,Philadelphia,303.1001959428839,303.1001959428839,303.1001959428839,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_3,4,5.785092917786291,Philadelphia,299.34410700248407,299.34410700248407,299.34410700248407,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_4,5,0.0108124652327885,Philadelphia,305.0916017955094,305.0916017955094,305.0916017955094,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_0,1,58.202659783006006,Phoenix,325.0171834371317,320.78382235235,325.0171834371317,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_1,2,35.810570907654586,Phoenix,327.6211392448035,322.63941405922,327.6211392448035,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_2,3,4.917200365453567,Phoenix,320.9067379860514,314.4862003454639,320.9067379860514,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_3,4,0.1088025665267747,Phoenix,314.2900496590738,311.60331650559107,314.2900496590738,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_4,5,0.9607663773590543,Phoenix,327.16273366032146,322.2934387288319,327.16273366032146,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_0,1,35.08745224320427,Gaborone,301.98110393102274,301.98110393102274,301.98110393102274,2,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_1,2,57.49445087692069,Gaborone,300.4972350060326,300.4972350060326,300.4972350060326,2,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_2,3,0.3289131636615732,Gaborone,300.23137055103916,300.23137055103916,300.23137055103916,2,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e_3,4,7.053956621301809,Gaborone,297.7479600344169,297.7479600344169,297.7479600344169,2,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_0,1,54.42494548334141,Special capital Region of Jakarta,300.945276544174,297.80783835418674,300.945276544174,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_1,2,5.214084599192504,Special capital Region of Jakarta,299.67415134739394,296.50744086254997,299.67415134739394,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_2,3,1.756822726288106,Special capital Region of Jakarta,299.99971319319695,296.53361113784035,299.99971319319695,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_3,4,2.9440032673554595,Special capital Region of Jakarta,297.9577549330398,295.4492892961469,297.9577549330398,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058_4,5,35.66014392382252,Special capital Region of Jakarta,295.5338957775989,291.98266527414495,295.5338957775989,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_0,1,66.39138713200634,New York,307.3463681318943,306.5439636820372,307.3463681318943,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_1,2,7.81334651610678,New York,303.2334034250232,302.05003663806957,303.2334034250232,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_2,3,0.6192107168480574,New York,303.50308449480434,302.2357099124486,303.50308449480434,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_3,4,5.115018933413221,New York,300.93847810454065,299.7494102568454,300.93847810454065,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_4,5,20.061036701625575,New York,297.03774044231307,295.63131412951833,297.03774044231307,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_0,1,10.447144271434276,Karachi Division,311.5672066678644,309.77967073710107,311.5671943212572,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_1,2,23.58675680228132,Karachi Division,314.31076436690915,311.3422716882364,314.3102223361527,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_2,3,1.3421174392224464,Karachi Division,313.2433018626701,310.9640553456089,313.2432083424743,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_3,4,1.1829749399819651,Karachi Division,304.61873106823947,302.84451217213405,304.61873106823947,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_4,5,63.44100654707999,Karachi Division,315.1671848083555,311.0287991756806,315.1653153324363,24,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_0,1,43.45363849600993,Baghdad,325.50760006503043,320.11761515972637,325.33667001124985,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_1,2,33.60177631463697,Baghdad,325.92205284742334,320.07379886430454,325.64520405548114,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2,3,11.324190481319189,Baghdad,325.10080054626064,318.9684675221492,324.7579922138506,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_3,4,2.1426899591006032,Baghdad,313.87067877178663,310.3113768343709,313.77065487623327,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_4,5,9.477704748933313,Baghdad,329.33296844372705,322.9106018247028,328.9887645238199,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_0,1,3.5621221708551065,Baku City,313.62917306363414,309.17842646708124,313.62906193082085,25,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_1,2,13.038676946121116,Baku City,317.80634078430614,311.3374867308408,317.68224719060356,25,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_2,3,0.1113675302090076,Baku City,311.6658527015077,307.4023856694398,311.6603024692828,25,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_3,4,81.69073463712368,Baku City,300.93137294886935,295.7356537158294,300.79409346182297,25,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028_4,5,1.5970987156910796,Baku City,318.7555379548996,310.797295129647,318.7330474176689,25,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a_0,1,48.355280158652434,Manila,292.02556244091454,292.02556244091454,292.02556244091454,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a_1,2,12.984711930065062,Manila,292.0062774865736,292.0062774865736,292.0062774865736,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a_3,4,7.877927955313589,Manila,290.6035259925055,290.6035259925055,290.6035259925055,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a_4,5,30.770048538018784,Manila,284.2546757943718,284.2546757943718,284.2546757943718,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_0,1,87.09086210194336,Toronto,307.6539611053927,303.4314830843194,307.49069003567115,15,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_1,2,5.693707015195784,Toronto,301.05313904552105,297.94222538263864,300.97570852410774,15,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_2,3,2.185346217545694,Toronto,302.2509010577998,298.9128829255029,302.132366921429,15,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_3,4,5.025695423696361,Toronto,295.57522414437625,292.3884869831192,295.57076718205377,15,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_4,5,0.0043892416188005,Toronto,302.7818382558444,298.7676635452852,302.7818382558444,15,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,1,53.075458882502005,San Francisco,310.084913958263,307.89933314776914,310.084913958263,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_1,2,3.439685497390215,San Francisco,304.7038933787434,303.289083350933,304.7038933787434,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_2,3,0.1448381898535057,San Francisco,304.32497693939575,302.89021508307934,304.32497693939575,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_3,4,3.0122526877196347,San Francisco,300.23147021589597,299.19573952551497,300.23147021589597,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_4,5,40.32776474253465,San Francisco,291.2823156691868,290.7370420424478,291.2823156691868,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_0,1,69.72847749836068,City of Georgetown,303.81043412337976,303.81043412337976,303.81043412337976,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_1,2,18.870082149065333,City of Georgetown,302.1648624572161,302.1648624572161,302.1648624572161,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_2,3,10.685494878464976,City of Georgetown,300.8738404061895,300.8738404061895,300.8738404061895,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_3,4,0.5493677702115124,City of Georgetown,305.0147091038835,305.0147091038835,305.0147091038835,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_4,5,0.1665777038975073,City of Georgetown,304.4302745730549,304.4302745730549,304.4302745730549,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_0,1,72.16335008116236,Bandung City,302.9340783991023,298.0377626008867,302.9340783991023,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_1,2,15.139489183370378,Bandung City,302.9686543599595,297.8185608539506,302.9686543599595,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_2,3,11.872115204116277,Bandung City,303.44835216885804,297.64635647351906,303.44835216885804,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_3,4,0.786279272586297,Bandung City,299.0993868557983,295.4319478613782,299.0993868557983,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059_4,5,0.0387662587646835,Bandung City,298.8147067481656,295.2221941843013,298.8147067481656,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_0,1,58.32647039941739,Surabaya,311.4735344856027,308.2177290105279,311.4735344856027,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_1,2,13.35046211270336,Surabaya,308.3098633708222,304.82317664671433,308.3098633708222,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_2,3,6.966299719200449,Surabaya,306.3969294911117,301.72998615380084,306.3969294911117,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_3,4,19.16633518296765,Surabaya,305.12649063238297,304.1122620647596,305.12649063238297,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a_4,5,2.1904325857111573,Surabaya,306.20867318515485,304.7076507048116,306.20867318515485,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b_0,1,72.27010774782731,City of Medan,307.61372688168353,304.64086532256175,307.61372688168353,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
