year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,five_yr_anomaly,five_yr_unc,ten_yr_anomaly,ten_yr_unc,twenty_yr_anomaly,twenty_yr_unc,absolute_temp_C,absolute_temp_K
1991,1,0.695,0.067,0.616,0.024,0.46,0.017,0.451,0.014,0.444,0.012,9.206,282.356
1991,2,0.919,0.044,0.634,0.024,0.449,0.017,0.451,0.013,0.443,0.012,9.224,282.37399999999997
1991,3,0.287,0.045,0.673,0.023,0.436,0.018,0.449,0.013,0.443,0.012,9.263,282.41299999999995
1991,4,0.961,0.061,0.666,0.026,0.43,0.018,0.448,0.013,0.444,0.012,9.256,282.40599999999995
1991,5,0.316,0.082,0.628,0.023,0.421,0.019,0.448,0.013,0.447,0.011,9.218,282.368
1991,6,0.832,0.041,0.601,0.026,0.416,0.018,0.45,0.013,0.449,0.011,9.190999999999999,282.34099999999995
1991,7,0.671,0.075,0.629,0.026,0.422,0.018,0.454,0.013,0.451,0.011,9.219,282.36899999999997
1991,8,0.476,0.056,0.612,0.025,0.408,0.018,0.459,0.013,0.45,0.011,9.202,282.352
1991,9,0.625,0.068,0.641,0.028,0.408,0.018,0.464,0.013,0.452,0.011,9.231,282.381
1991,10,0.563,0.054,0.584,0.026,0.413,0.019,0.465,0.013,0.455,0.011,9.174,282.32399999999996
1991,11,0.38,0.066,0.577,0.03,0.421,0.018,0.47,0.013,0.459,0.011,9.167,282.31699999999995
1991,12,0.501,0.097,0.519,0.032,0.432,0.019,0.474,0.012,0.459,0.011,9.109,282.25899999999996
1992,1,1.033,0.06,0.448,0.03,0.434,0.019,0.474,0.012,0.465,0.011,9.038,282.188
1992,2,0.716,0.063,0.402,0.032,0.431,0.018,0.471,0.013,0.471,0.011,8.991999999999999,282.142
1992,3,0.638,0.089,0.317,0.035,0.432,0.017,0.476,0.013,0.479,0.011,8.907,282.05699999999996
1992,4,0.269,0.062,0.282,0.042,0.437,0.016,0.479,0.013,0.482,0.011,8.872,282.022
1992,5,0.239,0.085,0.236,0.042,0.447,0.016,0.479,0.013,0.486,0.011,8.826,281.976
1992,6,0.136,0.052,0.233,0.03,0.441,0.016,0.481,0.013,0.489,0.011,8.823,281.97299999999996
1992,7,-0.182,0.029,0.207,0.032,0.446,0.016,0.478,0.013,0.493,0.011,8.797,281.947
1992,8,-0.077,0.053,0.2,0.03,0.463,0.016,0.481,0.013,0.496,0.011,8.79,281.94
1992,9,-0.403,0.072,0.2,0.027,0.45,0.015,0.482,0.013,0.5,0.011,8.79,281.94
1992,10,0.153,0.123,0.209,0.025,0.447,0.015,0.486,0.013,0.503,0.01,8.799,281.94899999999996
1992,11,-0.18,0.065,0.204,0.023,0.442,0.015,0.493,0.012,0.507,0.01,8.794,281.94399999999996
1992,12,0.47,0.127,0.2,0.023,0.447,0.015,0.492,0.012,0.506,0.01,8.79,281.94
1993,1,0.719,0.1,0.236,0.023,0.453,0.016,0.492,0.012,0.508,0.01,8.826,281.976
1993,2,0.632,0.059,0.242,0.024,0.461,0.016,0.504,0.012,0.509,0.01,8.832,281.98199999999997
1993,3,0.635,0.07,0.268,0.026,0.468,0.016,0.504,0.012,0.511,0.01,8.858,282.008
1993,4,0.385,0.057,0.291,0.035,0.472,0.015,0.507,0.011,0.513,0.01,8.881,282.03099999999995
1993,5,0.179,0.066,0.28,0.033,0.47,0.015,0.51,0.011,0.514,0.009,8.87,282.02
1993,6,0.09,0.055,0.28,0.029,0.465,0.014,0.514,0.012,0.517,0.009,8.87,282.02
1993,7,0.247,0.091,0.261,0.026,0.459,0.014,0.519,0.011,0.519,0.009,8.850999999999999,282.001
1993,8,-0.007,0.07,0.179,0.022,0.457,0.014,0.522,0.011,0.521,0.009,8.769,281.919
1993,9,-0.091,0.077,0.165,0.021,0.457,0.014,0.522,0.011,0.522,0.009,8.754999999999999,281.905
1993,10,0.426,0.076,0.193,0.021,0.447,0.014,0.521,0.011,0.526,0.009,8.783,281.933
1993,11,-0.309,0.069,0.211,0.022,0.446,0.014,0.522,0.01,0.526,0.009,8.801,281.95099999999996
1993,12,0.468,0.043,0.261,0.02,0.436,0.013,0.525,0.01,0.531,0.009,8.850999999999999,282.001
1994,1,0.487,0.066,0.272,0.022,0.433,0.013,0.533,0.01,0.533,0.009,8.862,282.012
1994,2,-0.342,0.068,0.282,0.019,0.437,0.013,0.541,0.01,0.539,0.008,8.872,282.022
1994,3,0.46,0.05,0.329,0.017,0.432,0.013,0.539,0.01,0.542,0.008,8.919,282.06899999999996
1994,4,0.728,0.05,0.36,0.012,0.427,0.013,0.54,0.01,0.546,0.008,8.95,282.09999999999997
1994,5,0.391,0.06,0.449,0.012,0.429,0.013,0.543,0.01,0.544,0.008,9.039,282.18899999999996
1994,6,0.69,0.032,0.454,0.012,0.433,0.012,0.548,0.01,0.546,0.007,9.044,282.19399999999996
1994,7,0.378,0.083,0.498,0.016,0.425,0.012,0.55,0.01,0.546,0.007,9.088,282.238
1994,8,0.113,0.045,0.652,0.019,0.424,0.012,0.552,0.01,0.547,0.008,9.241999999999999,282.392
1994,9,0.471,0.076,0.669,0.018,0.424,0.012,0.554,0.01,0.549,0.008,9.259,282.409
1994,10,0.803,0.045,0.667,0.014,0.429,0.012,0.556,0.01,0.552,0.008,9.257,282.407
1994,11,0.758,0.045,0.657,0.013,0.429,0.012,0.56,0.01,0.559,0.007,9.247,282.397
1994,12,0.521,0.061,0.657,0.014,0.438,0.013,0.56,0.01,0.563,0.007,9.247,282.397
1995,1,1.017,0.065,0.691,0.008,0.445,0.013,0.558,0.01,0.567,0.007,9.281,282.431
1995,2,1.506,0.073,0.747,0.008,0.452,0.013,0.562,0.009,0.572,0.007,9.337,282.48699999999997
1995,3,0.671,0.072,0.752,0.011,0.469,0.013,0.558,0.009,0.577,0.007,9.342,282.49199999999996
1995,4,0.695,0.063,0.759,0.013,0.482,0.015,0.561,0.009,0.581,0.007,9.349,282.49899999999997
1995,5,0.277,0.056,0.755,0.016,0.498,0.015,0.561,0.009,0.584,0.007,9.345,282.495
1995,6,0.692,0.06,0.756,0.016,0.504,0.013,0.562,0.009,0.588,0.007,9.346,282.496
1995,7,0.778,0.054,0.699,0.016,0.506,0.012,0.563,0.009,0.593,0.008,9.289,282.43899999999996
1995,8,0.791,0.04,0.642,0.017,0.524,0.012,0.566,0.009,0.595,0.008,9.232,282.38199999999995
1995,9,0.529,0.078,0.608,0.017,0.525,0.013,0.569,0.009,0.6,0.007,9.198,282.34799999999996
1995,10,0.893,0.085,0.581,0.019,0.536,0.013,0.566,0.009,0.606,0.007,9.171,282.32099999999997
1995,11,0.711,0.071,0.581,0.013,0.549,0.013,0.561,0.008,0.612,0.007,9.171,282.32099999999997
1995,12,0.526,0.054,0.541,0.015,0.565,0.013,0.556,0.008,0.616,0.007,9.131,282.28099999999995
1996,1,0.336,0.051,0.518,0.015,0.578,0.011,0.557,0.008,0.616,0.007,9.108,282.258
1996,2,0.823,0.089,0.514,0.018,0.595,0.01,0.554,0.008,0.617,0.007,9.104,282.25399999999996
1996,3,0.259,0.052,0.493,0.015,0.607,0.009,0.56,0.008,0.62,0.007,9.083,282.233
1996,4,0.378,0.065,0.444,0.015,0.612,0.009,0.559,0.008,0.62,0.007,9.034,282.18399999999997
1996,5,0.274,0.091,0.424,0.015,0.624,0.009,0.565,0.008,0.621,0.007,9.014,282.164
1996,6,0.213,0.059,0.441,0.014,0.634,0.009,0.563,0.009,0.625,0.007,9.031,282.181
1996,7,0.499,0.084,0.463,0.013,0.644,0.01,0.564,0.009,0.628,0.007,9.052999999999999,282.203
1996,8,0.741,0.043,0.445,0.011,0.674,0.011,0.565,0.009,0.632,0.008,9.035,282.185
1996,9,0.282,0.068,0.478,0.011,0.671,0.011,0.565,0.008,0.637,0.008,9.068,282.21799999999996
1996,10,0.304,0.048,0.493,0.013,0.666,0.011,0.566,0.008,0.641,0.008,9.083,282.233
1996,11,0.469,0.049,0.493,0.018,0.666,0.011,0.573,0.008,0.645,0.008,9.083,282.233
1996,12,0.726,0.042,0.532,0.02,0.664,0.011,0.577,0.008,0.65,0.008,9.122,282.272
1997,1,0.604,0.057,0.506,0.022,0.666,0.011,0.58,0.008,0.656,0.008,9.096,282.246
1997,2,0.603,0.068,0.476,0.025,0.673,0.011,0.587,0.008,0.656,0.008,9.065999999999999,282.21599999999995
1997,3,0.661,0.072,0.504,0.026,0.676,0.011,0.594,0.008,0.661,0.008,9.094,282.24399999999997
1997,4,0.558,0.066,0.555,0.025,0.676,0.011,0.599,0.008,0.666,0.008,9.145,282.29499999999996
1997,5,0.272,0.054,0.583,0.024,0.672,0.012,0.605,0.008,0.67,0.008,9.173,282.323
1997,6,0.68,0.083,0.592,0.022,0.68,0.011,0.609,0.009,0.672,0.008,9.182,282.332
1997,7,0.187,0.076,0.611,0.02,0.67,0.011,0.619,0.008,0.673,0.008,9.201,282.351
1997,8,0.384,0.063,0.7,0.019,0.662,0.012,0.626,0.008,0.677,0.008,9.29,282.44
1997,9,0.613,0.054,0.703,0.018,0.665,0.012,0.637,0.009,0.679,0.008,9.293,282.443
1997,10,0.915,0.035,0.744,0.02,0.674,0.012,0.642,0.009,0.682,0.008,9.334,282.484
1997,11,0.806,0.048,0.802,0.018,0.679,0.012,0.651,0.008,0.686,0.008,9.392,282.542
1997,12,0.84,0.078,0.834,0.018,0.678,0.011,0.651,0.008,0.686,0.008,9.424,282.57399999999996
1998,1,0.828,0.089,0.902,0.019,0.673,0.012,0.657,0.008,0.684,0.008,9.491999999999999,282.642
1998,2,1.674,0.076,0.957,0.023,0.671,0.012,0.659,0.008,0.685,0.008,9.547,282.697
1998,3,0.701,0.057,0.957,0.022,0.671,0.012,0.66,0.008,0.689,0.008,9.547,282.697
1998,4,1.041,0.096,0.944,0.021,0.66,0.011,0.664,0.007,0.69,0.008,9.533999999999999,282.68399999999997
1998,5,0.968,0.066,0.907,0.02,0.652,0.011,0.67,0.007,0.691,0.009,9.497,282.647
1998,6,1.067,0.061,0.93,0.017,0.648,0.01,0.673,0.007,0.691,0.009,9.52,282.66999999999996
1998,7,1.004,0.074,0.947,0.018,0.656,0.011,0.677,0.007,0.692,0.009,9.536999999999999,282.68699999999995
1998,8,1.042,0.055,0.933,0.017,0.651,0.01,0.684,0.007,0.692,0.009,9.523,282.673
1998,9,0.616,0.055,0.894,0.016,0.663,0.01,0.692,0.007,0.692,0.009,9.484,282.63399999999996
1998,10,0.752,0.081,0.847,0.015,0.672,0.01,0.698,0.007,0.694,0.009,9.437,282.587
1998,11,0.369,0.032,0.796,0.014,0.683,0.01,0.706,0.007,0.698,0.009,9.386,282.536
1998,12,1.113,0.045,0.756,0.013,0.69,0.01,0.715,0.007,0.698,0.009,9.346,282.496
1999,1,1.032,0.072,0.715,0.018,0.695,0.011,0.719,0.007,0.703,0.009,9.305,282.455
1999,2,1.506,0.073,0.67,0.018,0.692,0.01,0.733,0.007,0.705,0.009,9.26,282.40999999999997
1999,3,0.238,0.065,0.675,0.019,0.699,0.01,0.738,0.007,0.706,0.009,9.265,282.41499999999996
1999,4,0.468,0.053,0.677,0.019,0.705,0.01,0.74,0.008,0.709,0.009,9.267,282.417
1999,5,0.363,0.068,0.693,0.02,0.718,0.009,0.738,0.007,0.712,0.009,9.283,282.433
1999,6,0.59,0.076,0.681,0.018,0.721,0.008,0.736,0.008,0.716,0.009,9.271,282.421
1999,7,0.507,0.065,0.629,0.018,0.735,0.009,0.733,0.008,0.718,0.009,9.219,282.36899999999997
1999,8,0.504,0.054,0.588,0.019,0.751,0.009,0.735,0.008,0.721,0.009,9.177999999999999,282.328
1999,9,0.671,0.049,0.643,0.018,0.764,0.009,0.735,0.008,0.724,0.009,9.233,282.383
1999,10,0.777,0.089,0.707,0.018,0.77,0.009,0.737,0.008,0.726,0.009,9.297,282.447
1999,11,0.563,0.038,0.724,0.016,0.781,0.01,0.741,0.008,0.729,0.009,9.314,282.464
1999,12,0.973,0.049,0.724,0.013,0.78,0.01,0.742,0.008,0.729,0.009,9.314,282.464
2000,1,0.402,0.071,0.725,0.013,0.794,0.01,0.744,0.008,0.731,0.009,9.315,282.465
2000,2,1.015,0.071,0.74,0.014,0.799,0.01,0.738,0.008,0.734,0.009,9.33,282.47999999999996
2000,3,0.9,0.078,0.727,0.013,0.805,0.01,0.743,0.008,0.733,0.009,9.317,282.467
2000,4,1.232,0.069,0.683,0.012,0.802,0.01,0.747,0.008,0.735,0.01,9.273,282.423
2000,5,0.565,0.051,0.655,0.01,0.803,0.01,0.753,0.009,0.738,0.01,9.245,282.395
2000,6,0.596,0.048,0.596,0.01,0.797,0.01,0.755,0.009,0.74,0.01,9.186,282.33599999999996
2000,7,0.515,0.062,0.63,0.01,0.807,0.01,0.756,0.009,0.742,0.01,9.22,282.37
2000,8,0.686,0.063,0.592,0.009,0.795,0.01,0.755,0.009,0.745,0.01,9.182,282.332
2000,9,0.515,0.075,0.595,0.009,0.796,0.011,0.76,0.009,0.748,0.01,9.185,282.335
2000,10,0.252,0.068,0.568,0.012,0.793,0.011,0.765,0.009,0.75,0.01,9.158,282.308
2000,11,0.224,0.041,0.601,0.01,0.79,0.011,0.771,0.009,0.753,0.01,9.190999999999999,282.34099999999995
2000,12,0.271,0.081,0.603,0.013,0.782,0.011,0.777,0.009,0.752,0.01,9.193,282.34299999999996
2001,1,0.803,0.053,0.627,0.013,0.776,0.012,0.78,0.009,0.753,0.01,9.217,282.36699999999996
2001,2,0.557,0.066,0.618,0.012,0.772,0.012,0.784,0.01,0.751,0.011,9.208,282.358
2001,3,0.934,0.051,0.63,0.011,0.776,0.012,0.79,0.01,0.753,0.011,9.22,282.37
2001,4,0.907,0.045,0.666,0.016,0.784,0.012,0.793,0.01,0.754,0.011,9.256,282.40599999999995
2001,5,0.966,0.061,0.751,0.018,0.788,0.012,0.794,0.01,0.756,0.011,9.341,282.491
2001,6,0.626,0.065,0.804,0.019,0.795,0.013,0.801,0.01,0.756,0.011,9.394,282.544
2001,7,0.804,0.058,0.86,0.023,0.795,0.013,0.802,0.01,0.758,0.011,9.45,282.59999999999997
2001,8,0.569,0.073,0.941,0.025,0.792,0.013,0.805,0.01,0.761,0.011,9.531,282.681
2001,9,0.666,0.048,0.986,0.027,0.805,0.014,0.809,0.009,0.762,0.011,9.576,282.726
2001,10,0.683,0.053,0.986,0.026,0.813,0.014,0.816,0.01,0.765,0.011,9.576,282.726
2001,11,1.245,0.073,0.984,0.031,0.811,0.014,0.82,0.01,0.767,0.012,9.574,282.724
2001,12,0.905,0.111,0.983,0.03,0.808,0.015,0.826,0.01,0.769,0.012,9.573,282.72299999999996
2002,1,1.479,0.093,1.0,0.032,0.799,0.015,0.838,0.011,0.767,0.012,9.59,282.73999999999995
2002,2,1.52,0.09,1.011,0.03,0.796,0.015,0.842,0.011,0.766,0.012,9.600999999999999,282.751
2002,3,1.483,0.06,1.034,0.026,0.794,0.015,0.845,0.011,0.766,0.012,9.624,282.774
2002,4,0.899,0.052,1.042,0.027,0.797,0.016,0.853,0.011,0.771,0.012,9.632,282.782
2002,5,0.941,0.086,1.01,0.026,0.809,0.016,0.861,0.011,0.775,0.012,9.6,282.75
2002,6,0.621,0.043,0.974,0.029,0.804,0.016,0.863,0.011,0.779,0.012,9.564,282.714
2002,7,1.007,0.078,0.97,0.03,0.818,0.017,0.868,0.011,0.783,0.012,9.56,282.71
2002,8,0.704,0.053,0.921,0.032,0.814,0.017,0.873,0.011,0.787,0.013,9.511,282.661
2002,9,0.935,0.055,0.861,0.028,0.82,0.018,0.875,0.011,0.792,0.012,9.451,282.601
2002,10,0.777,0.076,0.857,0.027,0.821,0.019,0.877,0.012,0.797,0.013,9.447,282.597
2002,11,0.861,0.079,0.847,0.028,0.826,0.018,0.879,0.012,0.802,0.013,9.437,282.587
2002,12,0.474,0.095,0.842,0.029,0.833,0.018,0.88,0.012,0.802,0.013,9.432,282.582
2003,1,1.44,0.05,0.814,0.027,0.839,0.018,0.876,0.013,0.804,0.013,9.404,282.554
2003,2,0.927,0.064,0.823,0.026,0.838,0.018,0.866,0.013,0.805,0.014,9.413,282.563
2003,3,0.758,0.058,0.816,0.029,0.849,0.018,0.873,0.013,0.807,0.014,9.406,282.556
2003,4,0.853,0.075,0.851,0.026,0.869,0.018,0.873,0.014,0.808,0.014,9.440999999999999,282.59099999999995
2003,5,0.828,0.084,0.833,0.024,0.889,0.018,0.871,0.013,0.811,0.014,9.423,282.573
2003,6,0.555,0.089,0.921,0.022,0.906,0.019,0.867,0.014,0.815,0.014,9.511,282.661
2003,7,0.667,0.087,0.884,0.023,0.904,0.019,0.866,0.014,0.817,0.015,9.474,282.62399999999997
2003,8,0.819,0.064,0.916,0.021,0.916,0.02,0.861,0.014,0.821,0.015,9.506,282.65599999999995
2003,9,0.852,0.061,0.94,0.024,0.917,0.02,0.863,0.015,0.826,0.015,9.53,282.67999999999995
2003,10,1.195,0.065,0.948,0.028,0.914,0.02,0.867,0.015,0.829,0.015,9.538,282.688
2003,11,0.641,0.047,0.898,0.025,0.906,0.02,0.874,0.015,0.836,0.016,9.488,282.638
2003,12,1.531,0.069,0.888,0.026,0.912,0.019,0.872,0.016,0.838,0.016,9.478,282.628
2004,1,1.002,0.066,0.829,0.027,0.909,0.02,0.873,0.016,0.841,0.016,9.419,282.56899999999996
2004,2,1.31,0.068,0.789,0.03,0.917,0.019,0.868,0.017,0.844,0.016,9.379,282.529
2004,3,1.046,0.073,0.764,0.029,0.92,0.018,0.873,0.017,0.847,0.016,9.354,282.50399999999996
2004,4,0.949,0.085,0.745,0.03,0.928,0.018,0.877,0.017,0.849,0.016,9.334999999999999,282.48499999999996
2004,5,0.222,0.051,0.798,0.03,0.922,0.018,0.881,0.018,0.852,0.016,9.388,282.53799999999995
2004,6,0.443,0.084,0.726,0.029,0.931,0.019,0.883,0.018,0.853,0.017,9.315999999999999,282.46599999999995
2004,7,-0.04,0.086,0.747,0.027,0.94,0.02,0.887,0.018,0.854,0.017,9.337,282.48699999999997
2004,8,0.336,0.086,0.702,0.024,0.933,0.02,0.89,0.018,0.858,0.017,9.292,282.44199999999995
2004,9,0.555,0.067,0.72,0.025,0.926,0.02,0.894,0.019,0.86,0.017,9.31,282.46
2004,10,0.956,0.05,0.745,0.025,0.936,0.02,0.895,0.019,0.862,0.017,9.334999999999999,282.48499999999996
2004,11,1.279,0.05,0.802,0.022,0.94,0.019,0.899,0.02,0.862,0.017,9.392,282.542
2004,12,0.668,0.07,0.848,0.02,0.945,0.019,0.897,0.02,0.865,0.018,9.438,282.58799999999997
2005,1,1.256,0.059,0.922,0.02,0.943,0.018,0.903,0.021,0.866,0.018,9.512,282.662
2005,2,0.773,0.066,0.949,0.021,0.946,0.018,0.905,0.021,0.866,0.018,9.539,282.68899999999996
2005,3,1.259,0.076,1.002,0.018,0.946,0.018,0.909,0.021,0.869,0.018,9.592,282.74199999999996
2005,4,1.248,0.094,1.044,0.016,0.952,0.017,0.91,0.021,0.871,0.018,9.634,282.784
2005,5,0.904,0.056,1.053,0.015,0.955,0.018,0.915,0.022,0.874,0.018,9.643,282.793
2005,6,1.001,0.083,1.104,0.015,0.963,0.018,0.918,0.022,0.875,0.019,9.693999999999999,282.844
2005,7,0.847,0.056,1.06,0.014,0.945,0.018,0.921,0.023,0.875,0.019,9.65,282.79999999999995
2005,8,0.661,0.083,1.099,0.017,0.937,0.018,0.923,0.023,0.876,0.019,9.689,282.839
2005,9,1.193,0.043,1.079,0.018,0.951,0.019,0.926,0.023,0.878,0.019,9.669,282.81899999999996
2005,10,1.454,0.06,1.036,0.016,0.953,0.019,0.934,0.024,0.881,0.019,9.626,282.77599999999995
2005,11,1.391,0.083,0.998,0.02,0.951,0.019,0.945,0.024,0.883,0.019,9.588,282.738
2005,12,1.275,0.085,0.996,0.024,0.953,0.019,0.948,0.024,0.889,0.019,9.586,282.736
2006,1,0.724,0.05,0.98,0.026,0.956,0.02,0.948,0.025,0.895,0.02,9.57,282.71999999999997
2006,2,1.245,0.035,1.013,0.024,0.95,0.02,0.948,0.025,0.9,0.02,9.603,282.753
2006,3,1.018,0.047,0.985,0.022,0.949,0.02,0.947,0.025,0.909,0.02,9.575,282.72499999999997
2006,4,0.729,0.051,0.959,0.019,0.95,0.022,0.949,0.025,0.915,0.02,9.549,282.69899999999996
2006,5,0.451,0.087,0.917,0.019,0.96,0.022,0.946,0.026,0.919,0.02,9.507,282.657
2006,6,0.984,0.072,0.931,0.021,0.948,0.022,0.949,0.026,0.922,0.02,9.521,282.671
2006,7,0.654,0.119,1.04,0.023,0.95,0.023,0.952,0.026,0.924,0.02,9.629999999999999,282.78
2006,8,1.057,0.073,1.024,0.022,0.944,0.023,0.958,0.027,0.927,0.02,9.614,282.76399999999995
2006,9,0.854,0.064,1.031,0.022,0.94,0.024,0.96,0.027,0.93,0.02,9.621,282.77099999999996
2006,10,1.135,0.055,1.094,0.024,0.942,0.024,0.964,0.027,0.933,0.02,9.684,282.834
2006,11,0.898,0.057,1.157,0.025,0.952,0.026,0.96,0.028,0.936,0.021,9.747,282.897
2006,12,1.432,0.106,1.149,0.023,0.958,0.027,0.961,0.028,0.939,0.021,9.739,282.88899999999995
2007,1,2.041,0.049,1.169,0.022,0.975,0.028,0.954,0.029,0.943,0.021,9.759,282.909
2007,2,1.057,0.033,1.157,0.022,0.983,0.028,0.945,0.03,0.948,0.021,9.747,282.897
2007,3,1.102,0.072,1.163,0.023,0.993,0.029,0.938,0.029,0.953,0.021,9.753,282.90299999999996
2007,4,1.477,0.075,1.162,0.026,0.993,0.03,0.942,0.029,0.956,0.021,9.751999999999999,282.902
2007,5,1.212,0.058,1.175,0.029,0.988,0.031,0.945,0.029,0.96,0.021,9.765,282.91499999999996
2007,6,0.886,0.065,1.135,0.029,0.99,0.032,0.948,0.029,0.961,0.022,9.725,282.875
2007,7,0.896,0.062,0.993,0.03,0.988,0.032,0.946,0.029,0.964,0.022,9.583,282.733
2007,8,0.907,0.051,0.943,0.029,0.995,0.032,0.948,0.029,0.967,0.022,9.533,282.683
2007,9,0.924,0.064,0.983,0.029,0.998,0.032,0.948,0.029,0.968,0.022,9.573,282.72299999999996
2007,10,1.13,0.069,0.942,0.03,1.0,0.032,0.951,0.029,0.97,0.022,9.532,282.68199999999996
2007,11,1.054,0.071,0.901,0.032,1.004,0.034,0.953,0.029,0.971,0.022,9.491,282.64099999999996
2007,12,0.952,0.051,0.883,0.034,1.003,0.036,0.953,0.03,0.974,0.022,9.472999999999999,282.623
2008,1,0.34,0.043,0.878,0.035,1.003,0.036,0.951,0.03,0.976,0.022,9.468,282.618
2008,2,0.447,0.054,0.844,0.04,1.008,0.037,0.952,0.03,0.974,0.023,9.434,282.584
2008,3,1.583,0.09,0.831,0.045,1.003,0.038,0.953,0.03,0.977,0.023,9.421,282.57099999999997
2008,4,0.986,0.075,0.841,0.049,0.999,0.038,0.952,0.031,0.978,0.023,9.431,282.58099999999996
2008,5,0.722,0.062,0.854,0.051,1.001,0.038,0.953,0.031,0.978,0.023,9.443999999999999,282.594
2008,6,0.673,0.1,0.844,0.055,0.991,0.039,0.957,0.031,0.978,0.024,9.434,282.584
2008,7,0.829,0.076,0.912,0.061,0.992,0.039,0.957,0.031,0.979,0.024,9.502,282.652
2008,8,0.498,0.1,0.954,0.06,0.98,0.039,0.958,0.031,0.978,0.024,9.544,282.69399999999996
2008,9,0.769,0.087,0.888,0.06,0.976,0.039,0.96,0.032,0.98,0.024,9.478,282.628
2008,10,1.253,0.095,0.891,0.063,0.984,0.04,0.959,0.032,0.982,0.024,9.481,282.631
2008,11,1.217,0.1,0.902,0.068,0.987,0.039,0.965,0.032,0.984,0.024,9.491999999999999,282.642
2008,12,0.828,0.116,0.913,0.073,0.986,0.04,0.962,0.033,0.985,0.024,9.503,282.65299999999996
2009,1,1.153,0.097,0.924,0.074,0.995,0.041,0.964,0.033,0.987,0.025,9.514,282.664
2009,2,0.946,0.066,0.954,0.071,0.998,0.041,0.956,0.033,0.986,0.025,9.544,282.69399999999996
2009,3,0.801,0.084,0.985,0.071,0.999,0.043,0.956,0.034,0.993,0.025,9.575,282.72499999999997
2009,4,1.023,0.109,0.959,0.067,1.0,0.044,0.958,0.033,0.997,0.025,9.549,282.69899999999996
2009,5,0.847,0.122,0.942,0.069,0.998,0.045,0.967,0.033,1.0,0.025,9.532,282.68199999999996
2009,6,0.806,0.122,0.934,0.069,0.992,0.046,0.97,0.034,1.002,0.025,9.524,282.674
2009,7,0.965,0.09,0.935,0.065,0.968,0.046,0.975,0.034,1.004,0.025,9.525,282.67499999999995
2009,8,0.857,0.077,0.958,0.064,0.957,0.047,0.981,0.034,1.007,0.025,9.548,282.698
2009,9,1.136,0.078,1.01,0.064,0.951,0.047,0.985,0.034,1.009,0.025,9.6,282.75
2009,10,0.945,0.089,1.039,0.061,0.948,0.047,0.987,0.035,1.012,0.026,9.629,282.779
2009,11,1.008,0.11,1.062,0.06,0.949,0.046,0.982,0.035,1.015,0.026,9.652,282.80199999999996
2009,12,0.737,0.101,1.074,0.056,0.951,0.046,0.987,0.036,1.018,0.026,9.664,282.81399999999996
2010,1,1.167,0.069,1.064,0.053,0.949,0.045,0.988,0.036,1.025,0.026,9.654,282.804
2010,2,1.218,0.078,1.071,0.051,0.949,0.045,0.994,0.036,1.03,0.026,9.661,282.811
2010,3,1.421,0.108,1.049,0.051,0.949,0.045,0.996,0.036,1.033,0.027,9.639,282.789
2010,4,1.372,0.092,1.077,0.053,0.951,0.046,0.994,0.036,1.035,0.027,9.667,282.81699999999995
2010,5,1.13,0.117,1.114,0.05,0.951,0.047,0.995,0.037,1.038,0.027,9.704,282.854
2010,6,0.948,0.077,1.111,0.047,0.943,0.048,0.995,0.037,1.041,0.027,9.701,282.851
2010,7,0.844,0.074,1.077,0.044,0.957,0.048,0.995,0.037,1.044,0.027,9.667,282.81699999999995
2010,8,0.942,0.05,1.021,0.046,0.966,0.049,0.997,0.037,1.045,0.027,9.611,282.76099999999997
2010,9,0.877,0.073,0.969,0.046,0.956,0.048,0.995,0.038,1.049,0.027,9.559,282.709
2010,10,1.274,0.066,0.953,0.045,0.951,0.048,0.996,0.038,1.053,0.027,9.543,282.693
2010,11,1.453,0.102,0.914,0.042,0.954,0.048,0.996,0.038,1.06,0.027,9.504,282.654
2010,12,0.697,0.11,0.912,0.046,0.961,0.048,1.001,0.038,1.063,0.028,9.502,282.652
2011,1,0.763,0.072,0.942,0.045,0.958,0.048,1.009,0.039,1.065,0.028,9.532,282.68199999999996
2011,2,0.549,0.033,0.967,0.046,0.966,0.047,1.017,0.038,1.066,0.028,9.557,282.707
2011,3,0.799,0.06,0.967,0.046,0.972,0.047,1.027,0.038,1.068,0.028,9.557,282.707
2011,4,1.17,0.044,0.96,0.046,0.969,0.046,1.036,0.039,1.069,0.028,9.55,282.7
2011,5,0.665,0.062,0.903,0.047,0.971,0.046,1.043,0.038,1.07,0.028,9.493,282.643
2011,6,0.931,0.125,0.934,0.049,0.976,0.046,1.042,0.038,1.072,0.028,9.524,282.674
2011,7,1.197,0.074,0.921,0.052,0.977,0.046,1.045,0.038,1.074,0.028,9.511,282.661
2011,8,1.241,0.088,0.911,0.051,0.967,0.045,1.048,0.038,1.077,0.028,9.501,282.65099999999995
2011,9,0.881,0.07,0.903,0.05,0.971,0.045,1.051,0.039,1.079,0.028,9.493,282.643
2011,10,1.189,0.065,0.917,0.049,0.975,0.044,1.05,0.039,1.083,0.028,9.507,282.657
2011,11,0.768,0.135,0.967,0.045,0.982,0.042,1.052,0.04,1.083,0.029,9.557,282.707
2011,12,1.071,0.147,0.974,0.041,0.982,0.042,1.051,0.04,1.085,0.029,9.564,282.714
